superstar,stock,client,market,type,action type,Date,avg,count,change
Tree Line Asia Master Fund (Singapore) Pte Ltd,TV18 Broadcast Ltd.,TREE LINE ASIA MASTER FUND (SINGAPORE) PTE LIMITED,NSE,Bulk,Sell,3/19/2012,23,4900000,0.0029
Tree Line Asia Master Fund (Singapore) Pte Ltd,"Arshiya Ltd.

Board Meeting",TREE LINE ASIA MASTER FUND (SINGAPORE) PTE LIMITED,NSE,Bulk,Sell,5/28/2010,190,1000000,0.0038
Union Bank Of India,Royal Cushion Vinyl Products Ltd.,UNION BANK OF INDIA,BSE,Bulk,Sell,12/10/2021,9.4,61373,0.0017
Union Bank Of India,Pioneer Embroideries Ltd.,UNION BANK OF INDIA,NSE,Bulk,Sell,7/5/2021,52.75,1168779,0.0433
Union Bank Of India,GSS Infotech Ltd.,UNION BANK OF INDIA,NSE,Bulk,Sell,5/27/2021,60.72,101929,0.006
Union Bank Of India,WinPro Industries Ltd.,UNION BANK OF INDIA,NSE,Bulk,Sell,5/27/2021,7.08,1556431,0.0156
Union Bank Of India,GSS Infotech Ltd.,UNION BANK OF INDIA TREASURY BRANCH,NSE,Bulk,Sell,5/26/2021,63.95,241500,0.0143
Union Bank Of India,WinPro Industries Ltd.,UNION BANK OF INDIA TREASURY BRANCH,NSE,Bulk,Sell,5/26/2021,7.19,2550000,0.0255
Union Bank Of India,WinPro Industries Ltd.,UNION BANK OF INDIA,NSE,Bulk,Sell,5/26/2021,7.23,700000,0.007
Union Bank Of India,SAB Events & Governance Now Media Ltd.,UNION BANK OF INDIA,BSE,Bulk,Sell,3/13/2019,1.33,74930,0.0071
Union Bank Of India,SAB Events & Governance Now Media Ltd.,UNION BANK OF INDIA,BSE,Bulk,Sell,3/12/2019,1.27,54288,0.0052
Union Bank Of India,"Rolta India Ltd.

52 week high",UNION BANK OF INDIA,NSE,Bulk,Sell,2/12/2019,4.3,2123679,0.0128
Union Bank Of India,"Rolta India Ltd.

52 week high",UNION BANK OF INDIA,NSE,Bulk,Sell,2/11/2019,4.1,1000000,0.006
Union Bank Of India,"Rolta India Ltd.

52 week high",UNION BANK OF INDIA,BSE,Bulk,Sell,2/7/2019,3.98,1463576,0.0088
Union Bank Of India,"Rolta India Ltd.

52 week high",UNION BANK OF INDIA,BSE,Bulk,Sell,1/31/2019,5.12,1378515,0.0083
Union Bank Of India,"Sri Adhikari Brothers Television Network Ltd.

52 week high",UNION BANK OF INDIA,BSE,Bulk,Sell,1/31/2019,4.09,229152,0.0066
Union Bank Of India,TV Vision Ltd.,UNION BANK OF INDIA,NSE,Bulk,Sell,1/31/2019,3.2,190305,0.0049
Union Bank Of India,TV Vision Ltd.,UNION BANK OF INDIA TREASURY BRANCH,BSE,Bulk,Sell,8/7/2018,6.06,199219,0.0051
Union Bank Of India,TV Vision Ltd.,UNION BANK OF INDIA TREASURY BRANCH,BSE,Bulk,Sell,8/6/2018,5.78,252975,0.0065
Union Bank Of India,"Sri Adhikari Brothers Television Network Ltd.

52 week high",UNION BANK OF INDIA TREASURY BRANCH,NSE,Bulk,Sell,8/2/2018,6.5,176000,0.005
Union Bank Of India,SAB Events & Governance Now Media Ltd.,UNION BANK OF INDIA TREASURY BRANCH,NSE,Bulk,Sell,7/31/2018,3.7,132190,0.0126
Union Bank Of India,"Sri Adhikari Brothers Television Network Ltd.

52 week high",UNION BANK OF INDIA TREASURY BRANCH,NSE,Bulk,Sell,7/24/2018,5.7,256789,0.0073
Union Bank Of India,Mishra Dhatu Nigam Ltd.,UNION BANK OF INDIA,NSE,Bulk,Sell,4/4/2018,90.03,1000000,0.0053
Union Bank Of India,"Bharat Wire Ropes Ltd.

Insider Trades",UNION BANK OF INDIA,NSE,Bulk,Purchase,6/9/2016,45.5,257772,0.0038
Union Bank Of India,"Bharat Wire Ropes Ltd.

Insider Trades",UNION BANK OF INDIA,NSE,Bulk,Purchase,6/8/2016,44.92,349651,0.0051
Union Bank Of India,"MW Unitexx Ltd.

10-year low",UNION BANK OF INDIA,BSE,Bulk,Sell,1/25/2016,3.74,175000,0.0134
Union Bank Of India,"MW Unitexx Ltd.

10-year low",UNION BANK OF INDIA,BSE,Bulk,Sell,1/25/2016,3.7,125000,0.0096
Union Bank Of India,"MW Unitexx Ltd.

10-year low",UNION BANK OF INDIA,BSE,Bulk,Sell,1/11/2016,3.66,300556,0.023
Union Bank Of India,"MW Unitexx Ltd.

10-year low",UNION BANK OF INDIA,BSE,Bulk,Sell,11/26/2015,3.62,150000,0.0115
Rajasthan Global Securities Private Limited,Medi Assist Healthcare Services Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,1/23/2024,460,394999,0.0057
Sparrow Asia Diversified Opportunities Fund,"Splendid Metal Products Ltd.

52 week high High Gain High Volume",SPARROW INDIA DIVERSIFIED OPPORTUNITIES FUND I GDR,BSE,Bulk,Sell,6/10/2013,1.15,1000000,0.0033
Sparrow Asia Diversified Opportunities Fund,Picturehouse Media Ltd.,SPARROW ASIA DIVERSIFIED OPPORTUNITIES FUND FDI,BSE,Bulk,Sell,4/9/2013,38.85,2200000,0.0421
Sparrow Asia Diversified Opportunities Fund,Picturehouse Media Ltd.,SPARROW ASIA DIVERSIFIED OPPORTUNITIES FUND FDI,BSE,Block,Sell,4/9/2013,38.85,2200000,0.0421
Sparrow Asia Diversified Opportunities Fund,BAG Films & Media Ltd.,SPARROW INDIA DIVERSIFIED OPPORTUNITIES FUND I GDR,NSE,Bulk,Sell,7/21/2010,15.25,800000,0.004
Sparrow Asia Diversified Opportunities Fund,"Splendid Metal Products Ltd.

52 week high High Gain High Volume",SPARROW INDIA DIVERSIFIED OPPORTUNITIES FUND I GDR,NSE,Bulk,Sell,7/20/2010,19.1,800000,0.0027
Master Capital Services Ltd,Naksh Precious Metals Ltd.,MASTER CAPITAL SERVICES LIMITED,BSE,Bulk,Purchase,1/19/2024,24.07,198817,0.0189
Master Capital Services Ltd,Naksh Precious Metals Ltd.,MASTER CAPITAL SERVICES LIMITED,BSE,Bulk,Sell,1/19/2024,24.16,198817,0.0189
Hsbc Global Investment Funds,SJS Enterprises Ltd.,HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUITY SMALLER COMPANIES,NSE,Bulk,Purchase,8/22/2023,600,502000,0.0162
Hsbc Global Investment Funds,Shriram Finance Ltd.,HSBC GLOBAL INVESTMENT FUNDS GLOBAL EMERGING MARKETS EQUITY,NSE,Block,Purchase,6/21/2023,1545,65186,0.0002
Hsbc Global Investment Funds,"Sapphire Foods India Ltd.

Insider Trades",HSBC GLOBAL INVESTMENT FUNDS-.ASIA EX JAPAN EQUITY SMALLER COMPANIES,BSE,Block,Purchase,12/15/2022,1347,74240,0.0012
Hsbc Global Investment Funds,FSN E-Commerce Ventures Ltd.,HSBC GLOBAL INVESTMENT FUNDS ASIA EX JAPAN EQUITY SMALLER COMPANIES,NSE,Block,Purchase,11/18/2022,184.55,1353756,0.0005
Hsbc Global Investment Funds,FSN E-Commerce Ventures Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Purchase,11/18/2022,184.55,1269203,0.0004
Hsbc Global Investment Funds,FSN E-Commerce Ventures Ltd.,HSBC GLOBAL INVESTMENT FUNDS ASIA EX JAPAN EQUITY,NSE,Block,Purchase,11/18/2022,184.55,367110,0.0001
Hsbc Global Investment Funds,Indiabulls Housing Finance Ltd.,HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUITY,NSE,Block,Purchase,12/16/2021,262.35,459655,0.0008
Hsbc Global Investment Funds,Indiabulls Housing Finance Ltd.,HSBC GLOBAL INVESTMENT FUNDS - MANAGED SOLUTIONS ASIA FOCUSED GROWTH,NSE,Block,Purchase,12/16/2021,262.35,30689,0.0001
Hsbc Global Investment Funds,"Stove Kraft Ltd.

High Gain High Volume",HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUITY SMALLER COMPANIES,NSE,Bulk,Purchase,9/7/2021,929.85,537112,0.0163
Hsbc Global Investment Funds,Axis Bank Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,756.3,204028,0.0001
Hsbc Global Investment Funds,Bharti Airtel Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,544.05,360069,0.0001
Hsbc Global Investment Funds,"DLF Ltd.

10-year high",HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,333.95,377735,0.0002
Hsbc Global Investment Funds,Grasim Industries Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,1550.25,110636,0.0002
Hsbc Global Investment Funds,"HCL Technologies Ltd.

Insider Trades",HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,1000.3,304454,0.0001
Hsbc Global Investment Funds,Housing Development Finance Corporation Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,2464.3,165944,0.0001
Hsbc Global Investment Funds,Petronet LNG Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,218.85,558259,0.0004
Hsbc Global Investment Funds,Reliance Industries Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,2076.85,80756,0
Hsbc Global Investment Funds,Sun Pharmaceutical Industries Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,703.4,220529,0.0001
Hsbc Global Investment Funds,UltraTech Cement Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/27/2021,7616.7,17221,0.0001
Hsbc Global Investment Funds,"Apollo Hospitals Enterprise Ltd.

Dividend",HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,3985.3,25601,0.0002
Hsbc Global Investment Funds,Axis Bank Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,746.75,205556,0.0001
Hsbc Global Investment Funds,Bharti Airtel Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,546.7,366245,0.0001
Hsbc Global Investment Funds,"DLF Ltd.

10-year high",HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,330.5,375226,0.0002
Hsbc Global Investment Funds,Grasim Industries Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,1582.05,106019,0.0002
Hsbc Global Investment Funds,"HCL Technologies Ltd.

Insider Trades",HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,978.6,307307,0.0001
Hsbc Global Investment Funds,Petronet LNG Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,220,546914,0.0004
Hsbc Global Investment Funds,Reliance Industries Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,2120.7,89355,0
Hsbc Global Investment Funds,Sun Pharmaceutical Industries Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,687.3,223401,0.0001
Hsbc Global Investment Funds,UltraTech Cement Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,7459,18130,0.0001
Hsbc Global Investment Funds,Zee Entertainment Enterprises Ltd.,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,NSE,Block,Sell,7/23/2021,204.85,493342,0.0005
Hsbc Global Investment Funds,"Apollo Hospitals Enterprise Ltd.

Dividend",HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,3883.75,27308,0.0002
Hsbc Global Investment Funds,"Apollo Hospitals Enterprise Ltd.

Dividend",HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,3883.75,27308,0.0002
Hsbc Global Investment Funds,Axis Bank Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,755.2,256489,0.0001
Hsbc Global Investment Funds,Axis Bank Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,755.2,256489,0.0001
Hsbc Global Investment Funds,Bharti Airtel Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,538.45,361879,0.0001
Hsbc Global Investment Funds,Bharti Airtel Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,538.45,361879,0.0001
Hsbc Global Investment Funds,Grasim Industries Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,1558.8,108863,0.0002
Hsbc Global Investment Funds,Grasim Industries Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,1558.8,108863,0.0002
Hsbc Global Investment Funds,"HCL Technologies Ltd.

Insider Trades",HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,1000.2,303015,0.0001
Hsbc Global Investment Funds,"HCL Technologies Ltd.

Insider Trades",HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,1000.2,303015,0.0001
Hsbc Global Investment Funds,Housing Development Finance Corporation Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,2481.65,172808,0.0001
Hsbc Global Investment Funds,Housing Development Finance Corporation Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,2481.65,172808,0.0001
Hsbc Global Investment Funds,HDFC Bank Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,1471,80745,0
Hsbc Global Investment Funds,HDFC Bank Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,1471,80745,0
Hsbc Global Investment Funds,"PI Industries Ltd.

Dividend",HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,3161.95,46727,0.0003
Hsbc Global Investment Funds,"PI Industries Ltd.

Dividend",HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,3161.95,46727,0.0003
Hsbc Global Investment Funds,Reliance Industries Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Purchase,7/20/2021,2098.95,86189,0
Hsbc Global Investment Funds,Reliance Industries Ltd.,HSBC GLOBAL A/C HSBC GLOBAL INVESTMENT FUNDS,NSE,Block,Sell,7/20/2021,2098.95,86189,0
Aadi Financial Advisors Llp,GFL Ltd.,AADI FINANCIAL ADVISORS LLP,BSE,Bulk,Sell,8/5/2019,850,1255468,0.0114
Aadi Financial Advisors Llp,GFL Ltd.,AADI FINANCIAL ADVISORS LLP,BSE,Block,Sell,8/5/2019,850,1255468,0.0114
Aadi Financial Advisors Llp,Hathway Cable & Datacom Ltd.,AADI FINANCIAL ADVISORS LLP,BSE,Bulk,Sell,3/21/2018,33.5,4400000,0.0025
Aadi Financial Advisors Llp,"Parag Milk Foods Ltd.

Insider Trades",AADI FINANCIAL ADVISORS LLP,NSE,Bulk,Purchase,4/26/2017,248,450000,0.0038
Aadi Financial Advisors Llp,"Ansal Properties & Infrastructure Ltd.

Board Meeting",AADI FINANCIAL ADVISORS LLP,BSE,Bulk,Purchase,3/29/2017,15,5996222,0.0381
Aadi Financial Advisors Llp,"Ansal Properties & Infrastructure Ltd.

Board Meeting",AADI FINANCIAL ADVISORS LLP,BSE,Block,Purchase,3/29/2017,15,5996222,0.0381
Aadi Financial Advisors Llp,Carborundum Universal Ltd.,AADI FINANCIAL ADVISORS LLP,BSE,Bulk,Purchase,7/13/2016,230.25,2200000,0.0116
Aadi Financial Advisors Llp,"Polyplex Corporation Ltd.

52 week low",AADI FINANCIAL ADVISORS LLP,NSE,Bulk,Sell,2/22/2016,240,496960,0.0158
Aadi Financial Advisors Llp,Mahindra EPC Irrigation Ltd.,AADI FINANCIAL ADVISORS LLP,BSE,Bulk,Purchase,1/8/2013,128,625000,0.0224
Aadi Financial Advisors Llp,Indosolar Ltd.,AADI FINANCIAL ADVISORS LLP,NSE,Bulk,Purchase,9/29/2010,23.74,2500000,0.0601
Emerging India Focus Funds,Suzlon Energy Ltd.,EMERGING INDIA FOCUS FUND - FCCB,NSE,Bulk,Sell,2/16/2015,22.34,27268752,0.002
Emerging India Focus Funds,Nitin Fire Protection Industries Ltd.,EMERGING INDIA FOCUS FUNDS,BSE,Block,Purchase,9/12/2012,57,732794,0.0025
Emerging India Focus Funds,Raj Oil Mills Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,4/6/2011,36,200000,0.0133
Emerging India Focus Funds,Grindwell Norton Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,3/29/2011,218.49,285843,0.0026
Emerging India Focus Funds,"Autolite (India) Ltd.

52 week low",EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,11/11/2010,29.75,77686,0.0069
Emerging India Focus Funds,Parabolic Drugs Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,11/10/2010,60.18,618064,0.01
Emerging India Focus Funds,Sastasundar Ventures Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,10/5/2010,117.12,176961,0.0056
Emerging India Focus Funds,Surana Telecom and Power Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,9/2/2010,19.96,125000,0.0009
Emerging India Focus Funds,Surana Telecom and Power Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,8/18/2010,20.99,115881,0.0009
Emerging India Focus Funds,Nitin Fire Protection Industries Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,8/5/2010,370.1,150000,0.0005
Emerging India Focus Funds,GB Global Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,5/19/2010,134.89,397081,0.0079
Emerging India Focus Funds,Kamat Hotels (India) Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Purchase,4/15/2010,109.06,122387,0.005
Emerging India Focus Funds,"Shree Ganesh Jewellery House (I) Ltd.

5-year low",EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Purchase,4/9/2010,169,10500,-%
Emerging India Focus Funds,"Shree Ganesh Jewellery House (I) Ltd.

5-year low",EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,4/9/2010,169.38,808615,-%
Emerging India Focus Funds,Pradip Overseas Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,4/6/2010,102.06,224106,0.0046
Emerging India Focus Funds,SEL Manufacturing Company Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,3/29/2010,62,326000,0.0098
Emerging India Focus Funds,SEL Manufacturing Company Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,3/23/2010,65,300000,0.0091
Emerging India Focus Funds,SEL Manufacturing Company Ltd.,EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Sell,3/22/2010,66.01,700000,0.0211
Emerging India Focus Funds,"Autolite (India) Ltd.

52 week low",EMERGING INDIA FOCUS FUNDS,NSE,Bulk,Purchase,1/13/2010,36,96292,0.0086
Ares Diversified,"Swan Energy Ltd.

10-year high",ARES DIVERSIFIED,NSE,Bulk,Sell,12/5/2023,414.09,5499319,0.0208
Ares Diversified,"Swan Energy Ltd.

10-year high",ARES DIVERSIFIED,NSE,Block,Sell,12/5/2023,414.09,5499319,0.0208
Ares Diversified,Tuticorin Alkali Chemicals & Fertilizers Ltd.,ARES DIVERSIFIED,BSE,Bulk,Sell,1/19/2023,57.6,2600000,0.0213
Ares Diversified,Tuticorin Alkali Chemicals & Fertilizers Ltd.,ARES DIVERSIFIED,BSE,Block,Sell,1/19/2023,57.6,2600000,0.0213
Ares Diversified,Southern Petrochemicals Industries Corporation Ltd.,ARES DIVERSIFIED,NSE,Bulk,Purchase,2/17/2021,24.45,1108560,0.0054
Premier Investment Fund Limited,Saksoft Ltd.,PREMIER INVESTMENT FUND LIMITED,NSE,Bulk,Sell,5/15/2023,200.92,565727,0.0053
Premier Investment Fund Limited,Manali Petrochemicals Ltd.,PREMIER INVESTMENT FUND LIMITED,NSE,Bulk,Sell,4/20/2022,141.04,883034,0.0051
Premier Investment Fund Limited,Pearl Global Industries Ltd.,PREMIER INVESTMENT FUND LIMITED,NSE,Bulk,Sell,11/16/2021,350,150000,0.0034
Premier Investment Fund Limited,Cox & Kings Financial Services Ltd.,PREMIER INVESTMENT FUND LIMITED,BSE,Bulk,Sell,9/16/2019,0.61,1286907,0.0177
Premier Investment Fund Limited,Cox & Kings Ltd.,PREMIER INVESTMENT FUND LIMITED,NSE,Bulk,Sell,9/13/2019,3.95,3360722,0.019
Premier Investment Fund Limited,Uniply Industries Ltd.,PREMIER INVESTMENT FUND LIMITED,BSE,Bulk,Sell,6/28/2018,76.2,800000,0.0048
Premier Investment Fund Limited,Omkar Speciality Chemicals Ltd.,PREMIER INVESTMENT FUND LIMITED,NSE,Bulk,Sell,5/3/2017,179.54,119543,0.0058
Premier Investment Fund Limited,GB Global Ltd.,KOTAK MAHINDRA (INTERNATIONAL ) LTD A/C PREMIER INVESTMENT,NSE,Bulk,Sell,7/13/2016,70.35,234018,0.0047
Premier Investment Fund Limited,"Mastek Ltd.

Board Meeting 52 week high High Gain High Volume",KOTAK MAHINDRA (INTERNATIONAL ) LTD A/C PREMIER INVESTMENT,NSE,Bulk,Sell,5/23/2016,135.9,130000,0.0042
Premier Investment Fund Limited,Phoenix Lamps Limited,KOTAK MAHINDRA (INTERNATIONAL ) LTD A/C PREMIER INVESTMENT,NSE,Bulk,Sell,5/23/2016,117.41,157991,-%
Premier Investment Fund Limited,Pearl Global Industries Ltd.,Premier Investment Fund Kotak Mahindra International Ltd,BSE,Bulk,Purchase,9/10/2014,220,114922,0.0026
Premier Investment Fund Limited,Lumax Auto Technologies Ltd.,KOTAK MAHINDRA (UK)LIMITED A/C PREMIER INVESTMENT FUND LTD,NSE,Bulk,Sell,9/2/2014,206.27,81053,0.0012
Premier Investment Fund Limited,Pokarna Ltd.,PREMIER INVESTMENT FUND LIMITED,BSE,Bulk,Purchase,7/25/2014,274,44494,0.0014
Premier Investment Fund Limited,Pokarna Ltd.,PREMIER INVESTMENT FUND LIMITED,BSE,Bulk,Purchase,7/24/2014,274,49919,0.0016
Premier Investment Fund Limited,Pokarna Ltd.,PREMIER INVESTMENT FUND LIMITED,BSE,Bulk,Purchase,7/3/2014,241.04,96000,0.0031
Premier Investment Fund Limited,Aarti Drugs Ltd.,KOTAK MAHINDRA (UK)LIMITED A/C PREMIER INVESTMENT FUND LTD,NSE,Bulk,Sell,10/10/2013,185.04,64947,0.0007
Premier Investment Fund Limited,Accelya Solutions India Ltd.,KOTAK MAHINDRA (UK)LIMITED A/C PREMIER INVESTMENT FUND LTD,NSE,Bulk,Sell,9/15/2010,155.35,75000,0.005
Premier Investment Fund Limited,Accelya Solutions India Ltd.,KOTAK MAHINDRA (UK)LIMITED A/C PREMIER INVESTMENT FUND LTD,NSE,Bulk,Sell,7/19/2010,130.61,79000,0.0053
Premier Investment Fund Limited,Bajaj Finserv Ltd.,KOTAK MAHINDRA (UK)LIMITED A/C PREMIER INVESTMENT FUND LTD,NSE,Bulk,Sell,2/16/2010,330.05,800000,0.0005
Bonanza Portfolio Ltd,Narmada Agrobase Ltd.,BONANZA PORTFOLIO LTD,NSE,Bulk,Sell,2/1/2024,32.21,70621,0.0052
Bonanza Portfolio Ltd,Narmada Agrobase Ltd.,BONANZA PORTFOLIO LTD,NSE,Bulk,Purchase,1/31/2024,32.31,96648,0.0071
Bonanza Portfolio Ltd,Narmada Agrobase Ltd.,BONANZA PORTFOLIO LTD,NSE,Bulk,Sell,1/31/2024,31.36,46526,0.0034
Smallcap World Fund Inc,Navin Fluorine International Ltd.,SMALLCAP WORLD FUND INC,NSE,Bulk,Sell,2/7/2024,3099.7,510449,0.0103
Smallcap World Fund Inc,NCC Ltd.,SMALLCAP WORLD FUND INC,NSE,Bulk,Purchase,1/10/2024,185.23,3615365,0.0058
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,1/4/2024,29.67,24000,0.0011
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,1/4/2024,31.87,112000,0.0052
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,1/4/2024,29.67,24000,0.0011
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,1/4/2024,31.87,112000,0.0052
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Purchase,1/4/2024,29.67,24000,0.0011
Latin Manharlal Securities Pvt. Ltd.,Net Avenue Technologies Ltd.,LATIN MANHARLAL SECURITIES PVT. LTD.,NSE,Bulk,Sell,1/4/2024,31.87,112000,0.0052
Antara India Evergreen Fund Ltd,Nila Spaces Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,2/8/2024,4.85,4350660,0.011
Jupiter South Asia Investment Company Limited,Olectra Greentech Ltd.,JUPITER SOUTH ASIA INVESTMENT COMPANY LIMITED,BSE,Block,Sell,2/1/2024,1741.1,184114,0.0022
Morgan Stanley Asia (Singapore) Pte.,"One97 Communications Ltd.

RBI Decision 10-year low",MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,NSE,Bulk,Purchase,2/2/2024,487.2,5000000,0.0079
Goldman Sachs India Limited,Paradeep Phosphates Ltd.,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,NSE,Bulk,Sell,2/8/2024,76.05,7474568,0.0092
Jupiter South Asia Investment Company Limited,Patanjali Foods Ltd.,JUPITER SOUTH ASIA INVESTMENT COMPANY LIMITED,BSE,Block,Sell,2/1/2024,1582.8,259551,0.0007
Smallcap World Fund Inc,PB Fintech Ltd.,SMALLCAP WORLD FUND INC,BSE,Block,Purchase,2/1/2024,992.8,6367319,0.0141
New World Fund Inc,PB Fintech Ltd.,NEW WORLD FUND INC,BSE,Block,Purchase,2/1/2024,992.8,7725000,0.0171
New World Fund Inc,PB Fintech Ltd.,NEW WORLD FUND INC,BSE,Block,Purchase,2/1/2024,992.8,4705015,0.0104
New World Fund Inc,PB Fintech Ltd.,NEW WORLD FUND INC,BSE,Block,Purchase,2/1/2024,992.8,2096483,0.0046
