superstar,stock,client,market,type,action type,Date,avg,count,change
Rajasthan Global Securities Private Limited,Yudiz Solutions Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45155,185,147200,0.0143,
Rajasthan Global Securities Private Limited,Almondz Global Securities Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Purchase,45152,85.15,1074772,0.0401,
Rajasthan Global Securities Private Limited,Innokaiz India Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45152,136.88,132800,0.013,
Rajasthan Global Securities Private Limited,Innokaiz India Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45146,130.06,52800,0.0052,
Rajasthan Global Securities Private Limited,Innovatus Entertainment Networks Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45142,50,27000,0.0068,
Rajasthan Global Securities Private Limited,Alfa Transformers Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45135,42.9,50000,0.0055,
Rajasthan Global Securities Private Limited,Alfa Transformers Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45134,40.86,100000,0.0109,
Rajasthan Global Securities Private Limited,Anmol India Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Purchase,45131,50,62098,0.0011,
Rajasthan Global Securities Private Limited,Tridhya Tech Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45120,42,300000,0.0129,
Rajasthan Global Securities Private Limited,Comrade Appliances Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45090,87,74000,0.0098,
Rajasthan Global Securities Private Limited,Innokaiz India Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45086,121.64,121600,0.0119,
Rajasthan Global Securities Private Limited,Maiden Forgings Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45084,63.45,224000,0.0158,
Rajasthan Global Securities Private Limited,SG Finserve Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Purchase,45079,650.5,265000,0.0062,
Rajasthan Global Securities Private Limited,Frog Cellsat Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45079,180.38,204000,0.0132,
Rajasthan Global Securities Private Limited,De Neers Tools Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45063,188.87,66000,0.0077,
Rajasthan Global Securities Private Limited,Innokaiz India Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45062,147.46,52800,0.0052,
Rajasthan Global Securities Private Limited,De Neers Tools Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45062,180.74,202800,0.0236,
Rajasthan Global Securities Private Limited,De Neers Tools Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45061,168.01,243600,0.0283,
Rajasthan Global Securities Private Limited,Alfa Transformers Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Purchase,45055,25,200000,0.0219,
Rajasthan Global Securities Private Limited,CSL Finance Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45043,213.21,154748,0.0068,
Rajasthan Global Securities Private Limited,CSL Finance Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45043,213.01,150328,0.0066,
Rajasthan Global Securities Private Limited,A G Universal Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45040,60,78000,0.0142,
Rajasthan Global Securities Private Limited,MOS Utility Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45034,90,368000,0.0148,
Rajasthan Global Securities Private Limited,Anmol India Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Purchase,45033,214,197812,0.0035,
Rajasthan Global Securities Private Limited,Exhicon Events Media Solutions Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,45033,65.07,938000,0.079,
Rajasthan Global Securities Private Limited,Rita Finance and Leasing Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Purchase,45012,28.2,51562,0.0052,
Rajasthan Global Securities Private Limited,Global Surfaces Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,NSE,Bulk,Sell,45008,164,594684,0.014,
Rajasthan Global Securities Private Limited,Global Surfaces Ltd.,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45008,164,300000,0.0071,
Rajasthan Global Securities Private Limited,Systango Technologies Ltd,RAJASTHAN GLOBAL SECURITIES PVT LTD,NSE,Bulk,Sell,45000,98,75200,0.0051,
Rajasthan Global Securities Private Limited,Rita Finance and Leasing Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Purchase,44999,28.5,85866,0.0086,
Rajasthan Global Securities Private Limited,ResGen Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,44999,45.13,369000,0.0176,
Rajasthan Global Securities Private Limited,ResGen Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,44998,46.67,603000,0.0287,
Rajasthan Global Securities Private Limited,Sealmatic India Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,44986,232.81,208200,0.023,
Rajasthan Global Securities Private Limited,Earthstahl & Alloys Ltd.,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,BSE,Bulk,Sell,44965,55,87000,0.0071,
Morgan Stanley Asia (Singapore) Pte.,"YES Bank Ltd.

Bulk Deal",MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Bulk,Purchase,45337,27.1,306305668,0.0106,
Morgan Stanley Asia (Singapore) Pte.,"Bharat Petroleum Corporation Ltd.

Pilot Project 10-year high",MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45336,584,171500,0.0001,
Morgan Stanley Asia (Singapore) Pte.,Mankind Pharma Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45330,2107.35,50043,0.0001,
Morgan Stanley Asia (Singapore) Pte.,"One97 Communications Ltd.

10-year low",MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,NSE,Bulk,Purchase,45324,487.2,5000000,0.0079,
Morgan Stanley Asia (Singapore) Pte.,Indigo Paints Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45307,1475,275000,0.0058,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45306,138.15,3900000,0.0004,
Morgan Stanley Asia (Singapore) Pte.,Ami Organics Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45281,1030,807500,0.0219,
Morgan Stanley Asia (Singapore) Pte.,Astral Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45280,1889.8,220000,0.0008,
Morgan Stanley Asia (Singapore) Pte.,Nippon Life India Asset Management Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45280,445.35,225000,0.0004,
Morgan Stanley Asia (Singapore) Pte.,Apollo Tyres Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45279,448.35,1132000,0.0018,
Morgan Stanley Asia (Singapore) Pte.,Apollo Tyres Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45279,448.35,450000,0.0007,
Morgan Stanley Asia (Singapore) Pte.,Apollo Tyres Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45279,448.35,283000,0.0004,
Morgan Stanley Asia (Singapore) Pte.,Apollo Tyres Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45279,448.35,225000,0.0004,
Morgan Stanley Asia (Singapore) Pte.,PVR INOX Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45275,1753,57225,0.0006,
Morgan Stanley Asia (Singapore) Pte.,Fusion Micro Finance Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Bulk,Purchase,45274,555.6,1780000,0.0176,
Morgan Stanley Asia (Singapore) Pte.,Fusion Micro Finance Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45274,555.6,1600000,0.0158,
Morgan Stanley Asia (Singapore) Pte.,Fusion Micro Finance Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45274,555.6,180000,0.0018,
Morgan Stanley Asia (Singapore) Pte.,Axis Bank Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE - ODI,NSE,Block,Purchase,45273,1119.7,3975000,0.0013,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45268,120.5,8355000,0.0009,
Morgan Stanley Asia (Singapore) Pte.,Kesoram Industries Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45266,154.17,2132000,0.0069,
Morgan Stanley Asia (Singapore) Pte.,Computer Age Management Services Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Bulk,Purchase,45264,2766,442000,0.009,
Morgan Stanley Asia (Singapore) Pte.,Computer Age Management Services Ltd.,MORGAN STANLEY ASIA (SINGAPORE) PTE,BSE,Bulk,Purchase,45264,2766,319139,0.0065,
Morgan Stanley Asia (Singapore) Pte.,Computer Age Management Services Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45264,2766,442000,0.009,
Morgan Stanley Asia (Singapore) Pte.,Computer Age Management Services Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45264,2766,20000,0.0004,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Bulk,Purchase,45259,112.7,43973993,0.005,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Block,Purchase,45259,112.7,43973993,0.005,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Block,Purchase,45259,112.7,1950000,0.0002,
Morgan Stanley Asia (Singapore) Pte.,Praveg Ltd.,MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Bulk,Purchase,45232,549.98,200000,0.0087,
Morgan Stanley Asia (Singapore) Pte.,Praveg Ltd.,MORGAN STANLEY ASIA (SINGAPORE) PTE.,BSE,Bulk,Sell,45232,601.31,6781,0.0003,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45219,111.2,4865717,0.0006,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45219,111.2,1122857,0.0001,
Morgan Stanley Asia (Singapore) Pte.,Hi-Green Carbon Ltd.,MORGAN STANLEY ASIA (SINGAPORE) PTE.,NSE,Bulk,Sell,45215,151.45,235200,0.0094,
Morgan Stanley Asia (Singapore) Pte.,PB Fintech Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45205,762.8,1037784,0.0023,
Morgan Stanley Asia (Singapore) Pte.,PB Fintech Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45205,762.8,546202,0.0012,
Morgan Stanley Asia (Singapore) Pte.,Hi-Green Carbon Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45197,77,200000,0.008,
Morgan Stanley Asia (Singapore) Pte.,Signatureglobal (India) Ltd.,MORGAN STANLEY ASIA (SINGAPORE) PTE.,NSE,Bulk,Sell,45196,447.9,744793,0.0053,
Morgan Stanley Asia (Singapore) Pte.,Samhi Hotels Ltd.,MORGAN STANLEY ASIA (SINGAPORE) PTE.,NSE,Bulk,Sell,45191,139.37,1926726,0.0088,
Morgan Stanley Asia (Singapore) Pte.,"Sula Vineyards Ltd.

Dividend",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45169,484,1310001,0.0155,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45168,94.7,19640971,0.0022,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45168,94.7,2620000,0.0003,
Morgan Stanley Asia (Singapore) Pte.,Ami Organics Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE NON ODI,BSE,Bulk,Purchase,45167,1250,621898,0.0169,
Morgan Stanley Asia (Singapore) Pte.,"Strides Pharma Science Ltd.

52 week high",MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,NSE,Block,Purchase,45166,438,230000,0.0025,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45166,91,12308000,0.0014,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Block,Purchase,45166,90.1,7009746,0.0008,
Morgan Stanley Asia (Singapore) Pte.,"Zomato Ltd.

52 week high",MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45166,91,3060000,0.0003,
Morgan Stanley Asia (Singapore) Pte.,"One97 Communications Ltd.

10-year low",MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Bulk,Purchase,45163,895.2,3996117,0.0063,
Morgan Stanley Asia (Singapore) Pte.,"One97 Communications Ltd.

10-year low",MORGAN STANLEY ASIA SINGAPORE PTE,BSE,Block,Purchase,45163,895.2,3996117,0.0063,
Morgan Stanley Asia (Singapore) Pte.,Coforge Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45162,4879.43,350000,0.0057,
Morgan Stanley Asia (Singapore) Pte.,TRF Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Sell,45160,232.84,203805,0.0185,
Morgan Stanley Asia (Singapore) Pte.,SJS Enterprises Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,NSE,Bulk,Purchase,45160,600,250000,0.0081,
Antara India Evergreen Fund Ltd,Nila Spaces Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45330,4.85,4350660,0.011,
Antara India Evergreen Fund Ltd,"Paisalo Digital Ltd.

10-year high",ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45247,80.25,3212815,0.0072,
Antara India Evergreen Fund Ltd,Essen Speciality Films Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45218,147.07,108000,0.0052,
Antara India Evergreen Fund Ltd,"Dhyaani Tile and Marblez Ltd.

52 week low",ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Sell,45203,176,10000,0.0023,
Antara India Evergreen Fund Ltd,Vinny Overseas Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45140,3.33,1500000,0.0064,
Antara India Evergreen Fund Ltd,Nila Infrastructures Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45125,5.15,2735047,0.0069,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45103,10.05,1085268,0.0072,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45099,10.5,1116822,0.0074,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45098,10.65,2097176,0.0139,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45097,11.08,950000,0.0063,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,45096,11.49,867105,0.0058,
Antara India Evergreen Fund Ltd,"Dhyaani Tile and Marblez Ltd.

52 week low",ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Purchase,45008,160,14000,0.0033,
Antara India Evergreen Fund Ltd,Vinny Overseas Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44986,15.55,1000000,0.0043,
Antara India Evergreen Fund Ltd,Vinny Overseas Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44985,16.6,540000,0.0023,
Antara India Evergreen Fund Ltd,Pricol Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,44974,209,1155015,0.0095,
Antara India Evergreen Fund Ltd,Pricol Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Block,Sell,44974,209,1155015,0.0095,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44932,161.62,515000,0.0034,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44896,185.2,212000,0.0014,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44895,184.93,260000,0.0017,
Antara India Evergreen Fund Ltd,Accuracy Shipping Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44894,192.07,250000,0.0017,
Antara India Evergreen Fund Ltd,Shreeji Translogistics Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Purchase,44833,305,60000,0.0009,
Antara India Evergreen Fund Ltd,Suumaya Corporation Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Purchase,44670,82.5,1215000,0.0491,
Antara India Evergreen Fund Ltd,Deep Energy Resources Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Sell,44662,59,1337323,0.0418,
Antara India Evergreen Fund Ltd,Deep Industries Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Sell,44662,264.05,598726,0.0094,
Antara India Evergreen Fund Ltd,Deep Industries Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Sell,44637,170.15,500000,0.0078,
Antara India Evergreen Fund Ltd,Websol Energy Systems Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,44467,68.4,388140,0.0092,
Antara India Evergreen Fund Ltd,Deep Energy Resources Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44362,46,395763,0.0124,
Antara India Evergreen Fund Ltd,Deep Industries Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44362,84.6,395763,0.0062,
Antara India Evergreen Fund Ltd,Radha Madhav Corporation Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44208,3.75,800000,0.0088,
Antara India Evergreen Fund Ltd,"Paisalo Digital Ltd.

10-year high",ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,44189,490,1500000,0.0033,
Antara India Evergreen Fund Ltd,"Paisalo Digital Ltd.

10-year high",ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,44161,381.64,234000,0.0005,
Antara India Evergreen Fund Ltd,Gulshan Polyols Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,43986,28.75,1710287,0.0274,
Antara India Evergreen Fund Ltd,Gulshan Polyols Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,43986,28.7,600000,0.0096,
Antara India Evergreen Fund Ltd,Deep Energy Resources Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43936,60.5,211313,0.0066,
Antara India Evergreen Fund Ltd,"Paisalo Digital Ltd.

10-year high",ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43922,159,264937,0.0006,
Antara India Evergreen Fund Ltd,"Starcom Information Technology Ltd.

High Loss High Volume",ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Purchase,43852,203.1,77500,0.0155,
Antara India Evergreen Fund Ltd,Sampann Utpadan India Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,43787,3,475615,0.0117,
Antara India Evergreen Fund Ltd,Deep Energy Resources Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43784,108.94,234250,0.0073,
Antara India Evergreen Fund Ltd,Gulshan Polyols Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,43698,39,1900000,0.0305,
Antara India Evergreen Fund Ltd,Lypsa Gems & Jewellery Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43691,3.85,488663,0.0166,
Antara India Evergreen Fund Ltd,Deep Energy Resources Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43684,110.63,199734,0.0062,
Antara India Evergreen Fund Ltd,SORIL Infra Resources Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43684,95.38,192022,0.0061,
Antara India Evergreen Fund Ltd,"Usha Martin Ltd.

Insider Trades",ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,43684,26.65,1652266,0.0054,
Antara India Evergreen Fund Ltd,Sathavahana Ispat Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,43544,7.6,4640996,0.0912,
Antara India Evergreen Fund Ltd,"Usha Martin Ltd.

Insider Trades",ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Purchase,43543,35.35,1715000,0.0056,
Antara India Evergreen Fund Ltd,Alchemist Realty Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Sell,43168,1.9,2395750,0.0323,
Antara India Evergreen Fund Ltd,Ramkrishna Forgings Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Purchase,42887,459.73,226206,0.0013,
Antara India Evergreen Fund Ltd,Alchemist Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,42857,18.78,70000,0.0052,
Antara India Evergreen Fund Ltd,Alchemist Ltd.,ANTARA INDIA EVERGREEN FUND LTD,NSE,Bulk,Sell,42845,22.47,83000,0.0061,
Antara India Evergreen Fund Ltd,Aarey Drugs & Pharmaceuticals Ltd.,ANTARA INDIA EVERGREEN FUND LTD,BSE,Bulk,Purchase,42781,87.23,100000,0.0039,
Cresta Fund Ltd,Jindal Saw Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,45308,519,1800000,0.0056,
Cresta Fund Ltd,Jindal Saw Ltd.,CRESTA FUND LTD,NSE,Block,Sell,45308,519,1800000,0.0056,
Cresta Fund Ltd,Jindal Saw Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,45279,429.1,2000000,0.0063,
Cresta Fund Ltd,Jindal Saw Ltd.,CRESTA FUND LTD,NSE,Block,Sell,45279,429.1,2000000,0.0063,
Cresta Fund Ltd,Grasim Industries Ltd.,CRESTA FUND LTD,NSE,Block,Purchase,45225,1840,548322,0.0008,
Cresta Fund Ltd,Aditya Birla Fashion and Retail Ltd.,CRESTA FUND LTD,NSE,Bulk,Purchase,45224,212.5,9733098,0.0103,
Cresta Fund Ltd,Aditya Birla Fashion and Retail Ltd.,CRESTA FUND LTD,NSE,Block,Purchase,45224,212.5,9733098,0.0103,
Cresta Fund Ltd,Jindal Saw Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,45124,330.01,2500000,0.0078,
Cresta Fund Ltd,JITF Infralogistics Ltd.,CRESTA FUND LTD.,NSE,Bulk,Sell,45121,588.28,165394,0.0064,
Cresta Fund Ltd,Vishal Fabrics Ltd.,CRESTA FUND LTD,NSE,Bulk,Purchase,44406,117.9,400000,0.002,
Cresta Fund Ltd,Vishal Fabrics Ltd.,CRESTA FUND LTD,NSE,Bulk,Purchase,44399,100,529708,0.0027,
Cresta Fund Ltd,Vishal Fabrics Ltd.,CRESTA FUND LTD,NSE,Bulk,Purchase,44389,80.9,370000,0.0019,
Cresta Fund Ltd,Pix Transmissions Ltd.,CRESTA FUND LIMITED,BSE,Bulk,Sell,44153,198.5,141111,0.0104,
Cresta Fund Ltd,Visa Steel Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,43546,7.63,6612036,0.0571,
Cresta Fund Ltd,Visa Steel Ltd.,CRESTA FUND LTD,BSE,Bulk,Sell,43546,8.22,3300000,0.0285,
Cresta Fund Ltd,Elpro International Ltd.,CRESTA FUND LIMITED,BSE,Bulk,Sell,43224,58.85,1000000,0.0059,
Cresta Fund Ltd,International Conveyors Ltd.,CRESTA FUND LIMITED,BSE,Bulk,Sell,43187,23.65,500000,0.0079,
Cresta Fund Ltd,Elpro International Ltd.,CRESTA FUND LIMITED,BSE,Bulk,Sell,43186,48,1976851,0.0117,
Cresta Fund Ltd,International Conveyors Ltd.,CRESTA FUND LTD,BSE,Bulk,Sell,43186,22.55,1000000,0.0158,
Cresta Fund Ltd,Patanjali Foods Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,43077,19.42,3691157,0.0102,
Cresta Fund Ltd,Patanjali Foods Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,43076,20.48,4250000,0.0117,
Cresta Fund Ltd,Dion Global Solutions Ltd.,CRESTA FUND LTD,BSE,Bulk,Sell,42975,51.4,535099,0.0166,
Cresta Fund Ltd,Dion Global Solutions Ltd.,CRESTA FUND LTD,BSE,Block,Sell,42975,51.4,535099,0.0166,
Cresta Fund Ltd,"Adani Enterprises Ltd.

52 week high",CRESTA FUND LTD,NSE,Bulk,Sell,42852,121.27,7407853,0.0065,
Cresta Fund Ltd,JVL Agro Industries Ltd.,CRESTA FUND LTD,NSE,Bulk,Sell,42837,22.35,4900000,0.0292,
Cresta Fund Ltd,JVL Agro Industries Ltd.,CRESTA FUND LTD,NSE,Block,Sell,42837,22.35,4900000,0.0292,
Cresta Fund Ltd,"Five Core Exim Ltd.

10-year low",CRESTA FUND LTD,BSE,Bulk,Sell,42745,0.52,5143755,0.079,
Cresta Fund Ltd,Bharat Wire Ropes Ltd.,CRESTA FUND LIMITED,NSE,Bulk,Sell,42472,44,965888,0.0142,
Cresta Fund Ltd,Bharat Wire Ropes Ltd.,CRESTA FUND LIMITED,NSE,Bulk,Sell,42461,47.25,584298,0.0086,
Cresta Fund Ltd,Visa Steel Ltd.,CRESTA FUND LTD,NSE,Bulk,Purchase,42460,14.25,2448000,0.0211,
